Protein IDs,Protein names,Gene names,Razor + unique peptides,Sequence coverage [%],Mol. weight [kDa],Sequence length,Q-value,Score,Intensity,Peptide IDs,Evidence IDs,Best MS/MS
Q5ZPR3-3,Suprabasin,SBSN UNQ698/PRO1343,6,38.1,52.761,590,0.0,135.78,299160000,1826;2159;2625;11032;13293;14790,7824;8817;11231;11232;49978;60206;60207;68164;68165;68166;68167,10628
Q6EMK4,Ectonucleotide pyrophosphatase/phosphodiesterase family member 7 (E-NPP 7) (NPP-7) (EC 3.1.4.12) (Alkaline sphingomyelin phosphodiesterase) (Intestinal alkaline sphingomyelinase) (Alk-SMase),ENPP7 UNQ3077/PRO9912,10,17.5,71.712,458,0.0,250.61,21950000000,800;4194;6822;6823;8602;9685;10884;11013;13183;16780,3381;3382;3383;3384;19663;19664;32168;32169;32170;32171;32172;32173;32174;38981;38982;38983;38984;38985;38986;43276;43277;49392;49393;49394;49395;49396;49910;49911;49912;49913;49914;59796;59797;59798;59799;59800;76622;76623;76624;76625;76626,4722
Q6FHJ7,Carboxylesterase 3 (EC 3.1.1.1) (Liver carboxylesterase 31 homolog),CES3 UNQ869/PRO1887,4,18.8,39.826,571,0.0,32.698,141120000,1027;4694;6506;12836,5072;21886;30698;30699;30700;57902;57903,6981
Q6GTS8,Olfactomedin-like protein 1,OLFML1 UNQ564/PRO1126,11,24.9,55.741,402,0.0,69.249,794260000,742;4298;4982;5279;5280;5340;7414;7840;10817;14585;15687,3120;19872;19873;19874;23023;23024;23025;24756;24757;24758;24759;24760;24924;24925;24926;24927;35048;35049;36493;36494;49162;49163;66495;66496;71475,4363
Q6IBS0,Plexin domain-containing protein 2 (Tumor endothelial marker 7-related protein),PLXDC2 TEM7R UNQ2514/PRO6003,5,19.5,39.548,529,0.0,25.117,147910000,4268;9341;13894;16039;16655,19826;42022;42023;62867;62868;72901;76063;76064,27445
Q6NUS6-3,UPF0764 protein C16orf89,C16orf89 UNQ904/PRO1925,2,7.9,47.284,402,0.0,10.509,19675000,427;11904,1897;53742,2625
Q6P179,Peptidase inhibitor 16 (PI-16) (Cysteine-rich secretory protein 9) (CRISP-9) (PSP94-binding protein) (CD antigen CD364),PI16 CRISP9 PSPBP PSEC0164 UNQ289/PRO328,32,33.3,110.46,463,0.0,194.88,4819600000,28;2167;3988;4299;4619;4923;5301;5864;5865;5889;6263;6805;7524;7617;8168;8570;8762;9023;9209;9569;10272;10486;13038;13839;14110;14450;15197;15782;16553;16766;16767;17102,77;78;8893;8894;8895;18376;19875;19876;21613;21614;22676;22677;24854;27107;27108;27109;27199;27200;27201;27202;29583;29584;32067;32068;32069;35345;35346;35347;35707;35708;37773;37774;38885;39498;40729;40730;41634;41635;41636;42994;42995;45616;45617;45618;45619;47332;47333;58568;58569;62657;63560;63561;65413;65414;65415;69578;69579;71712;75702;75703;76585;76586;77945;77946,102
Q6P4E1-2,Angiopoietin-like protein 8 (Betatrophin) (Lipasin) (Refeeding-induced fat and liver protein),ANGPTL8 C19orf80 RIFL UNQ599/PRO1185,6,15.0,43.332,198,0.0,9.0021,200510000,3822;4114;9243;11097;11553;11554,17502;19019;41716;41717;50359;52025;52026,23848
Q6P988,Protein disulfide isomerase CRELD2 (EC 5.3.4.1) (Cysteine-rich with EGF-like domain protein 2),CRELD2 UNQ185/PRO211,5,13.9,55.699,353,0.0,12.376,56109000,743;3059;7006;10224;13056,3121;14212;32765;45488;45489;58784,4364
Q6P9A2,Inactive serine protease PAMR1 (Peptidase domain-containing protein associated with muscle regeneration 1) (Regeneration-associated muscle protease homolog),PAMR1 RAMP FP938 UNQ699/PRO1344,5,6.6,69.56,720,0.0,3.5199,63016000,6988;8754;9202;9947;14402,32715;39481;41626;44299;65192,44820
Q6PCB0,Leucine-rich repeat neuronal protein 1 (Neuronal leucine-rich repeat protein 1) (NLRR-1),LRRN1 KIAA1497 Nbla10449 UNQ693/PRO1338,5,15.1,46.804,716,0.0,7.0586,102730000,3530;4116;6128;7976;9482,16004;16005;19022;28904;37051;37052;42621;42622,21547
Q6Q788,ADAMTS-like protein 4 (ADAMTSL-4) (Thrombospondin repeat-containing protein 1),ADAMTSL4 TSRC1 PP1396 UNQ2803/PRO34012,3,12.6,41.212,1074,0.0,13.253,48785000,987;7767;11539,4865;36128;51937,6700
Q6UVK1,Chordin-like protein 2 (Breast tumor novel factor 1) (BNF-1) (Chordin-related protein 2),CHRDL2 BNF1 CHL2 UNQ765/PRO1557,43,26.2,250.53,429,0.0,323.31,1815300000,539;991;1044;1110;2573;2807;2819;3053;3832;5169;5342;5359;5452;6353;6376;6534;6762;7047;7927;8055;9073;9249;9807;10105;10174;11460;11643;12109;12257;12707;13354;13412;13466;13908;14267;14567;14820;15428;15748;15882;15970;15980;16080,2530;4875;5145;5146;5589;11030;12544;12545;12636;14204;17549;24227;24929;25057;25522;25523;29891;29892;29941;29942;30782;31956;31957;33105;36866;36867;37515;37516;40946;41726;43660;44911;45111;51674;52546;52547;54685;54686;55249;55250;56929;60494;60704;60705;60940;62901;64269;65961;65962;68289;68290;70306;70307;71638;71639;72107;72587;72588;72698;72699;72700;72982,3591
Q6UW63,CD109 antigen (150 kDa TGF-beta-1-binding protein) (C3 and PZP-like alpha-2-macroglobulin domain-containing protein 7) (Platelet-specific Gov antigen) (p180) (r150) (CD antigen CD109),CD109 CPAMD7,3,7.4,58.042,1445,0.0,3.9162,49313000,6705;8985;15742,31831;40589;71626,43680
Q6UWP8,Gliomedin [Cleaved into: Gliomedin shedded ectodomain],GLDN COLM UNQ9339/PRO34011,20,59.3,60.54,551,0.0,294.55,6731200000,688;1304;3227;3564;3941;4746;4747;4748;4749;4750;4751;4752;6551;9054;9056;9098;9099;9226;14813;16078,2977;2978;6384;6385;6386;6387;14791;16361;16362;18216;18217;22057;22058;22059;22060;22061;22062;22063;22064;22065;22066;22067;22068;22069;22070;22071;22072;22073;22074;22075;22076;22077;30823;30824;30825;30826;30827;40890;40891;40893;40894;41100;41101;41102;41662;68275;68276;68277;72980,4169
Q6UWV6,Scavenger receptor class A member 5 (Scavenger receptor hlg),SCARA5 UNQ2938/PRO28700,5,14.4,51.493,495,0.0,24.814,113950000,2387;3212;7676;9442;16628,9935;14747;35881;42474;75957;75958,13333
Q6UWW8,"Tropomyosin 1 (Tropomyosin 1 (Alpha), isoform CRA_f) (cDNA FLJ16459 fis, clone BRCAN2002473, moderately similar to Tropomyosin, fibroblast isoform 2)",TPM1 hCG_33495,3,7.9,62.281,326,0.0,5.9316,35459000,8596;10122;11167,38965;38966;44945;50572,52938
Q6UWY5,Sulfhydryl oxidase 2 (EC 1.8.3.2) (Neuroblastoma-derived sulfhydryl oxidase) (Quiescin Q6-like protein 1),QSOX2 QSCN6L1 SOXN,3,10.7,45.95,698,0.0,16.719,19542000,1390;3710;7856,6626;16870;36531,9134
Q6UX71,A disintegrin and metalloproteinase with thrombospondin motifs 13 (ADAM-TS 13) (ADAM-TS13) (ADAMTS-13) (EC 3.4.24.87) (von Willebrand factor-cleaving protease) (vWF-CP) (vWF-cleaving protease),ADAMTS13 C9orf8 UNQ6102/PRO20085,14,26.7,59.582,1427,0.0,83.227,3699500000,1117;2651;3580;3763;6972;7404;7766;8037;10415;11542;11543;14153;15031;15200,5608;5609;5610;11309;11310;11311;11312;11313;11314;11315;11316;16408;17174;17175;32689;35012;35013;36126;36127;37256;37257;37258;46911;46912;46913;46914;46915;51940;51941;51942;51943;63687;63688;63689;69039;69587;69588;69589,7706
Q6UX73-2,Staphylococcal nuclease domain-containing protein 1 (EC 3.1.31.1) (100 kDa coactivator) (EBNA2 coactivator p100) (Tudor domain-containing protein 11) (p100 co-activator),SND1 TDRD11,6,21.9,40.612,910,0.0,24.957,205180000,244;1170;3516;12671;15414;16291,944;5765;5766;5767;15914;15915;56784;70255;74219,1301
Q6UXB8,MOB kinase activator 1A (Mob1 alpha) (Mob1A) (Mob1 homolog 1B) (Mps one binder kinase activator-like 1B),MOB1A C2orf6 MOB4B MOBK1B MOBKL1B,13,30.0,49.471,216,0.0,146.42,27208000000,1019;5575;5936;7346;9537;9721;10468;11502;12268;12355;12430;13267;16208,5007;5008;5009;5010;5011;25904;27361;27362;27363;27364;27365;34858;34859;34860;34861;34862;34863;34864;34865;34866;34867;34868;34869;34870;42779;42780;42781;42782;42783;42784;42785;43357;43358;43359;43360;43361;43362;43363;43364;43365;43366;43367;43368;43369;43370;43371;43372;43373;43374;47175;51777;51778;51779;51780;51781;51782;51783;55279;55280;55281;55282;55283;55284;55285;55286;55287;55288;55289;55561;55562;55837;55838;60105;60106;60107;73929;73930;73931;73932;73933;73934;73935,6896
Q6UXH0,Carbohydrate sulfotransferase 15 (EC 2.8.2.33) (B-cell RAG-associated gene protein) (hBRAG) (N-acetylgalactosamine 4-sulfate 6-O-sulfotransferase) (GalNAc4S-6ST),CHST15 BRAG GALNAC4S6ST KIAA0598,5,34.3,22.105,561,0.0,3.7891,275280000,1077;3992;9172;12572;14111,5233;18393;41337;41338;56358;63562,7185
Q6UXH1-3,Carbohydrate sulfotransferase 3 (EC 2.8.2.17) (EC 2.8.2.21) (Chondroitin 6-O-sulfotransferase 1) (C6ST-1) (Chondroitin 6-sulfotransferase) (C6ST) (Galactose/N-acetylglucosamine/N-acetylglucosamine 6-O-sulfotransferase 0) (GST-0),CHST3,2,6.7,30.712,479,0.0052265,1.6103,19299000,10676;16541,48342;75530,65246
Q6UXH9-2,Neuronal growth regulator 1 (IgLON family member 4),NEGR1 IGLON4 UNQ2433/PRO4993,11,17.1,81.942,354,0.0,41.007,451050000,1545;3307;4288;4444;5283;5389;5694;11332;13769;14702;15705,7168;15089;19859;20825;24765;25188;25189;26384;26385;51163;62333;66961;71539,9813
Q6UXK5,Notch homolog 2 N-terminal-like protein A (Notch homolog 2 N-terminal-like protein),NOTCH2NLA N2N NOTCH2NL,10,17.9,80.716,236,0.0,121.97,319210000,860;3286;3757;3864;7929;7930;9894;13562;14628;16962,4505;15025;15026;17148;17149;17858;36871;36872;36873;43962;61431;66743;77302;77303;77304,6236
Q6UY14,Podocan,PODN SLRR5A UNQ293/PRO332,17,19.4,116.54,613,0.0,65.358,2382800000,148;807;1817;1828;4187;5760;6924;7616;9727;12398;12401;12424;12724;15043;15044;15680;16820,685;686;687;688;3410;3411;3412;7801;7802;7834;7835;19619;26728;26729;32505;32506;35705;35706;43438;55720;55721;55722;55725;55822;56959;56960;69062;69063;69064;69065;69066;71454;71455;71456;71457;76825,982
Q6WN34-2,Allergin-1 (Allergy inhibitory receptor 1) (Mast cell antigen 32) (MCA-32) (Mast cell immunoglobulin-like receptor 1),MILR1 C17orf60 MCA32,6,18.6,49.675,343,0.0,21.884,205560000,357;4547;9131;10099;11992;15855,1262;21431;21432;41213;41214;44901;44902;54150;72041,1686
Q6YHK3,Multiple epidermal growth factor-like domains protein 8 (Multiple EGF-like domains protein 8) (Epidermal growth factor-like protein 4) (EGF-like protein 4),MEGF8 C19orf49 EGFL4 KIAA0817,42,36.5,161.69,2845,0.0,323.31,15183000000,152;178;179;314;815;1381;1577;3132;3360;3954;4023;4674;4882;4943;5516;5540;6252;7254;7708;7838;7843;7998;9812;10983;11115;11855;12388;12994;13230;13236;13415;13654;14271;14289;14344;14506;15215;15216;15299;15792;16877;16997,696;697;698;773;774;775;1150;1151;1152;1153;1154;3979;3980;3981;3982;3983;3984;3985;3986;3987;6598;7256;7257;14496;14497;14498;15259;15260;15261;18263;18498;18499;21816;21817;21818;22578;22579;22580;22754;22755;25748;25749;25750;25751;25752;25753;25803;29517;29518;29519;34440;34441;34442;34443;34444;34445;35944;35945;35946;36477;36478;36499;36500;36501;37187;43669;49812;49813;49814;50400;50401;50402;50403;50404;53604;55699;55700;58463;58464;58465;58466;58467;60019;60020;60026;60027;60028;60029;60709;61876;61877;61878;61879;61880;61881;61882;64278;64279;64280;64281;64393;64394;64395;64396;64397;64398;64581;64582;64583;64584;65821;69647;69648;69649;69650;69651;69652;69839;69840;71845;71846;71847;71848;76981;77434,994
Q6ZMI3-2,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 8 (BGnT-8) (Beta-1,3-Gn-T8) (Beta-1,3-N-acetylglucosaminyltransferase 8) (Beta3Gn-T8) (EC 2.4.1.-)",B3GNT8 B3GALT7 BGALT15,5,11.9,45.822,397,0.0,15.099,172610000,477;4653;8872;14736;15872,2328;21744;21745;21746;21747;40017;67139;67140;72078,3339
Q6ZMJ2,N-acetylgalactosaminyltransferase 7 (EC 2.4.1.41) (Polypeptide GalNAc transferase 7) (GalNAc-T7) (pp-GaNTase 7) (Protein-UDP acetylgalactosaminyltransferase 7) (UDP-GalNAc:polypeptide N-acetylgalactosaminyltransferase 7),GALNT7,5,11.5,53.994,657,0.0,22.376,58296000,6678;8836;15060;15061;15191,31725;39890;39891;69121;69122;69569;69570,43526
Q6ZN40,Amphoterin-induced protein 2 (AMIGO-2) (Alivin-1) (Differentially expressed in gastric adenocarcinomas) (DEGA),AMIGO2 ALI1,12,40.2,37.452,522,0.0,25.633,1143600000,259;1142;6801;7751;7752;8093;8094;8347;8348;8527;8661;8662;10092;11800;12313;12314;12957;13077;15412;16937,968;5676;32056;32057;36061;36062;36063;36064;36065;37608;37609;38147;38148;38149;38150;38744;39154;39155;39156;39157;44888;44889;53490;55445;55446;58368;58369;59255;70251;70252;77239;77240,1331
Q6ZRP7,Adhesion G-protein coupled receptor G6 (Developmentally regulated G-protein-coupled receptor) (G-protein coupled receptor 126) (Vascular inducible G protein-coupled receptor) [Cleaved into: ADGRG6 N-terminal fragment (ADGRG6-NTF); ADGRG6 C-terminal fragment (ADGRG6-CTF)],ADGRG6 DREG GPR126 VIGR,15,25.9,77.528,1221,0.0,50.6,496050000,352;429;2206;3315;3528;4386;5954;7710;8772;9771;10257;13050;14370;14783;17024,1251;1252;1899;1900;8982;15102;16001;20273;20274;20275;20276;20277;27902;27903;35948;39626;39627;39628;43594;45557;45558;58701;64658;64659;64660;68154;77575;77576,1675
Q76LX8,Polypeptide N-acetylgalactosaminyltransferase 10 (EC 2.4.1.41) (Polypeptide GalNAc transferase 10) (GalNAc-T10) (pp-GaNTase 10) (Protein-UDP acetylgalactosaminyltransferase 10) (UDP-GalNAc:polypeptide N-acetylgalactosaminyltransferase 10),GALNT10,42,36.2,153.6,603,0.0,323.31,8841500000,40;151;419;465;529;1211;1601;1895;2766;2950;3309;3363;4339;4616;4847;5488;6016;6189;6190;6291;8019;8317;8962;9336;9458;9502;11478;11490;11709;11840;12232;12261;12440;13190;14444;14827;14828;15673;15674;16390;16641;17031,121;694;695;1880;1881;2042;2506;2507;2508;2509;6015;7320;7321;8013;8014;12388;13479;13480;13481;15091;15092;15266;15267;15268;20087;20088;20089;21606;21607;22452;22453;25649;28422;29264;29265;29266;29716;29717;37224;37225;37226;37227;38077;38078;40528;40529;42008;42009;42540;42541;42542;42677;42678;42679;42680;51711;51712;51734;51735;52997;52998;52999;53000;53572;53573;55165;55254;55255;55875;59810;59811;65395;65396;65397;65398;65399;65400;68321;68322;68323;71442;71443;74612;74613;76036;76037;76038;77589;77590;77591;77592,155
Q7KZF4,C-type lectin domain family 14 member A (Epidermal growth factor receptor 5) (EGFR-5),CLEC14A C14orf27 EGFR5 UNQ236/PRO269,2,3.4,102.0,490,0.0,4.6293,8316800,10911;13129,49471;59625,66750
Q9H8S9,Serpin A11,SERPINA11,2,8.3,25.079,422,0.0012203,2.1344,26365000,3811;7393,17307;34988,23468
Q7LFX5,Out at first protein homolog (HCV NS5A-transactivated protein 13 target protein 2),OAF NS5ATP13TP2,5,11.6,64.925,273,0.0,21.321,89665000,1691;2209;8644;15127;15861,7536;8987;39117;39118;69279;72051,10277
Q7LGC8,Reticulon-4 receptor-like 2 (Nogo receptor-like 3) (Nogo-66 receptor homolog 1) (Nogo-66 receptor-related protein 2) (NgR2),RTN4RL2 NGRH1 NGRL3,6,15.9,54.705,420,0.0,38.136,98370000,4535;10493;11803;13059;13582;14680,21386;21387;21388;47350;53493;53494;58788;61640;66918,29775
Q7Z3B1,Inter-alpha-trypsin inhibitor heavy chain H5 (ITI heavy chain H5) (ITI-HC5) (Inter-alpha-inhibitor heavy chain 5),ITIH5 KIAA1953 PP14776 UNQ311/PRO354,10,35.6,38.719,942,0.0,316.63,2026100000,1533;1945;2779;2780;3153;8977;13408;13409;15779;16106,7137;8136;8137;8138;12482;12483;12484;12485;12486;14584;14585;40571;40572;60692;60693;60694;60695;60696;60697;60698;71707;73265;73266;73267;73268;73269,9774
Q7Z3S9,Fermitin family homolog 3 (Kindlin-3) (MIG2-like protein) (Unc-112-related protein 2),FERMT3 KIND3 MIG2B URP2,2,28.0,25.835,667,0.0,13.255,23967000,1698;1742;3004;12042;12296,7552;7643;7644;13797;13798;54374;55359,10296
Q7Z5L7-4,Cullin-associated NEDD8-dissociated protein 1 (Cullin-associated and neddylation-dissociated protein 1) (TBP-interacting protein of 120 kDa A) (TBP-interacting protein 120A) (p120 CAND1),CAND1 KIAA0829 TIP120 TIP120A,4,8.3,57.895,1230,0.0,7.912,39963000,3976;4106;13093;13194,18318;19009;59484;59817,25010
Q7Z6M3,Fibrocystin-L (Polycystic kidney and hepatic disease 1-like protein 1) (PKHD1-like protein 1),PKHD1L1,2,6.4,38.735,4243,0.0,2.4161,13495000,8371;14331,38332;64551,52165
Q7Z7M0,Trem-like transcript 1 protein (TLT-1) (Triggering receptor expressed on myeloid cells-like protein 1),TREML1 TLT1 UNQ1825/PRO3438,55,27.3,303.1,311,0.0,323.31,9174300000,775;931;1554;1602;1610;1707;1710;1740;1761;1937;2048;2277;2342;2738;2750;4791;4855;5353;5422;5470;5649;6157;6177;6183;6187;6191;6199;6646;6978;7055;8747;8951;8980;8981;9018;9061;9307;9370;9481;10225;12288;12496;12581;12662;12777;13114;13265;13507;13774;14067;14263;14725;15184;16374;16378,3278;3279;3280;3281;3282;4759;4760;7188;7189;7322;7335;7336;7337;7338;7569;7574;7575;7640;7641;7683;7684;8112;8113;8540;8541;8542;9311;9526;9527;9528;12316;12317;12354;12355;12356;22191;22482;22483;22484;25041;25042;25043;25044;25045;25046;25047;25048;25049;25414;25557;26171;26172;26173;26174;26175;28956;28957;29010;29011;29012;29257;29258;29262;29267;29295;29296;31475;31476;32698;32699;32700;32701;33141;33142;33143;33144;39457;39458;39459;39460;39461;39462;39463;40445;40446;40577;40578;40579;40580;40581;40707;40708;40709;40917;40918;41936;41937;41938;41939;41940;41941;41942;41943;41944;41945;41946;41947;42096;42097;42098;42099;42620;45490;45491;55345;55346;56070;56389;56657;56658;56659;57463;57464;59599;59600;60100;60101;61216;61217;61218;61219;62346;63413;63414;63415;63416;63417;64261;64262;64263;64264;67030;67031;67032;67033;69559;69560;74559;74560;74561;74562;74567;74568;74569,4567
Q7Z7M8,Beta-klotho (BKL) (BetaKlotho) (Klotho beta-like protein),KLB,16,63.7,43.395,1044,0.0,274.08,2435900000,737;799;954;2586;4323;4901;6698;8385;8638;9103;9107;9366;10897;13201;13679;14844,3113;3380;4799;4800;4801;11069;11070;20023;20024;22622;22623;31818;38362;38363;39107;41109;41110;41111;41112;41119;42086;42087;42088;42089;49433;49434;59826;59827;59828;59829;59830;59831;59832;59833;61929;61930;61931;68391;68392;68393;68394,4354
Q86SF2,Histone H2A type 2-B (H2A-clustered histone 21),H2AC21 HIST2H2AB,21,36.7,75.388,130,0.0,130.95,1490400000,3126;3127;4059;5147;5629;7638;8846;9368;10454;11195;11378;11450;12214;12748;13553;14339;14638;15544;16014;16229;16720,14489;14490;18680;24159;26115;26116;26117;26118;35815;35816;39916;39917;42092;42093;47133;50662;51303;51651;51652;55132;57301;61373;61374;64575;64576;66765;70753;70754;72812;72813;74023;76440;76441;76442,19618
Q86SJ2,Plexin domain-containing protein 1 (Tumor endothelial marker 3) (Tumor endothelial marker 7),PLXDC1 TEM3 TEM7,5,11.5,57.933,500,0.0,20.243,81957000,729;7376;10577;12333;14039,3056;34951;34952;48081;55485;63324,4274
Q86SQ4-2,Cerebellin-2,CBLN2 UNQ1892/PRO4338,17,17.7,133.67,224,0.0,132.97,1836900000,1679;4590;5063;6168;6669;7598;7844;9179;9420;11820;12392;12918;13000;13078;14033;14102;15308,7514;7515;7516;21526;23424;23425;23426;28990;28991;31679;31680;35669;35670;36502;36503;41552;42369;42370;42371;42372;53523;53524;55708;55709;58237;58238;58482;58483;59256;59257;63315;63543;63544;69857;69858;69859;69860,10254
Q86SR1-2,5'-3' exonuclease PLD3 (EC 3.1.16.1) (Choline phosphatase 3) (HindIII K4L homolog) (Hu-K4) (Phosphatidylcholine-hydrolyzing phospholipase D3) (Phospholipase D3) (PLD 3),PLD3,11,22.4,61.947,490,0.0,25.412,232470000,210;3368;3369;5281;5321;6755;7146;11203;13949;14151;14639,846;15283;15284;24761;24888;31947;33968;50687;63007;63008;63682;63683;66766,1176
Q86T13,SLIT and NTRK-like protein 4,SLITRK4,6,19.6,51.635,837,0.0,21.455,94665000,916;2578;5685;5706;6249;9840,4693;11045;26369;26370;26566;29512;29513;43752,6498
Q86U17,Serpin A12 (OL-64) (Visceral adipose tissue-derived serine protease inhibitor) (Vaspin) (Visceral adipose-specific serpin),SERPINA12,14,34.6,46.989,414,0.0,73.302,2357000000,4948;6114;6956;7910;11591;11724;12081;13128;13161;14507;15206;15207;16259;16881,22762;22763;22764;22765;28773;28774;28775;32643;32644;36799;36800;52178;52179;52180;53149;53150;54499;59624;59728;65822;65823;69596;69597;69598;74090;74091;76985,31558
Q86UD1,Adhesion G protein-coupled receptor A3 (G-protein coupled receptor 125),ADGRA3 GPR125 UNQ556/PRO1113,10,54.6,30.688,1321,0.0,82.881,1764800000,754;1047;5251;6270;8380;9611;11789;12096;13653;16620,3229;3230;5154;24662;24663;24664;24665;24666;24667;24668;29598;29599;29600;38348;38349;43085;53451;53452;54638;54639;61874;61875;75944;75945;75946,4502
Q86UN3,Pulmonary surfactant-associated protein A1 (PSP-A) (PSPA) (SP-A) (SP-A1) (35 kDa pulmonary surfactant-associated protein) (Alveolar proteinosis protein) (Collectin-4),SFTPA1 COLEC4 PSAP SFTP1 SFTPA SFTPA1B,12,30.5,46.105,248,0.0,172.48,5216700000,1796;2602;3187;5995;6869;8973;9423;9489;9541;9754;13088;15814,7743;7744;7745;11174;11175;14672;14673;28333;32292;32293;32294;40562;40563;42377;42378;42379;42380;42637;42638;42639;42791;42792;43556;43557;59347;59348;59349;71897;71898;71899;71900,10525
Q86UX2,Extracellular sulfatase Sulf-2 (hSulf-2) (EC 3.1.6.-),SULF2 KIAA1247 UNQ559/PRO1120,12,15.6,104.58,870,0.0,33.735,192990000,34;1036;2008;3075;4137;7131;10195;13640;14162;16168;16427;17000,97;98;5133;8425;14266;19138;33894;45168;61804;61805;63704;73802;75078;77441,126
Q86UX7-2,Contactin-4 (Brain-derived immunoglobulin superfamily protein 2) (BIG-2),CNTN4,25,47.4,75.429,1026,0.0,302.04,2102800000,1681;1780;3778;4312;4821;5402;5542;6926;7194;7538;7961;8114;8844;8939;8940;9503;11722;13317;13722;14307;15144;15885;16044;16612;17094,7519;7713;17242;19998;19999;22269;25336;25337;25338;25806;32509;34094;34095;35379;37015;37654;37655;39912;39913;39914;40397;40398;40399;42681;42682;53145;53146;60301;60302;62169;62170;64445;64446;64447;69365;69366;69367;69368;72306;72908;72909;75902;77932;77933,10259
